PeopleSoft #,Reference #,"Reference #
(less special characters)",Item Description,Mfg Name,Area,Lev 1,Cart Name,Shelf,UNSPSC Desc (Commodity Code),Status Current,Comments
000000000001181890,1870+BULK,1870BULK,MASK SURG PARTICULATE RESP N95 NIOSH UNIV WHT BULK PACKAGING,MEDLINE INDUSTRIES INC,MAIN,AA04,MAIN AA04,_C35,18 Respirators,Active,Room 2
000000000000460627,NONRP600M,NONRP600M,JACKET LAB MULTI LAYER MEDIUM BLUE,MEDLINE INDUSTRIES INC,MAIN,AA04,MAIN AA04,_D05,07 Medical staff jackets or coats,Active,Room 2
000000000000491650,NONRP600L,NONRP600L,JCKT LAB ANTISTATIC CLASSIC BELOW THE WAIST LF BLU LRG,MEDLINE INDUSTRIES INC,MAIN,AA04,MAIN AA04,_D10,07 Medical staff jackets or coats,Active,Room 2
000000000000503728,NONRP600XL,NONRP600XL,COAT LABORATORY CLASSIC EXTRA LARGE BLUE DISPOSABLE,MEDLINE INDUSTRIES INC,MAIN,AA04,MAIN AA04,_D15,07 Medical staff jackets or coats,Active,Room 2
000000000000497893,CRI5000,CRI5000,GOWN ISOL CPE THB LP APRON STYLE NECK LF MEDLINE BLU REG,MEDLINE INDUSTRIES INC,MAIN,AA04,MAIN AA04,_D25,12 Medical staff isolation or cover gowns,Active,Room 2
000000000000414127,NONSH100C,NONSH100C,HOOD SURGEON SMS UNDER CHIN BLUE,MEDLINE INDUSTRIES INC,MAIN,AA04,MAIN AA04,_E05,19 Surgical surgeon caps or hoods,Active,Room 2
000000000000417265,CRI1004,CRI1004,CAP BOUFFANT BOUNDARY 24IN BLU,MEDLINE INDUSTRIES INC,MAIN,AA04,MAIN AA04,_E10,04 Medical staff bouffant caps,Active,Room 2
000000000000089890,CRI2003,CRI2003,CVR SHOE NON SKID SPUNBOUND FLU REPELLENT PPL XL LF BLU,MEDLINE INDUSTRIES INC,MAIN,AA04,MAIN AA04,_E15,09 Medical staff shoe covers or boots,Active,Room 2
000000000000170629,NON27143,NON27143,CVR BOOT KNEE HI HVY GRIPPER BLU REG FITS UP TO MENS SZ 12,MEDLINE INDUSTRIES INC,MAIN,AA04,MAIN AA04,_E20,09 Medical staff shoe covers or boots,Active,Room 2
000000000002336900,NONCV120XXXL,NONCV120XXXL,COVERALL ISOL 3XL N/S LTX-FREE DISP SPP ELAS W A 3X-LARGE,MEDLINE INDUSTRIES INC,MAIN,AA04,MAIN AA04,_D20,12 Medical staff isolation or cover gowns,Active,
000000000000280285,0035040,0035040,POOLE WITH REMOVABLE SHEATH,MEDLINE INDUSTRIES INC,MAIN,AB01,MAIN AB01,_B05,15 Medical or surgical suction tubings,Active,Room 2
000000000001001863,OR61,OR61,TB SUCT YANK FLANGE TIP REG CAPACITY FLEX SMOOTH HNDL DISP,MEDLINE INDUSTRIES INC,MAIN,AB01,MAIN AB01,_B10,01 Surgical irrigation or suction handpieces or cannulas,Active,Room 2
000000000001001860,OR610,OR610,TUB SUCT FMLE RIBBED CONN 0.25INX10FT LF STER DISP,MEDLINE INDUSTRIES INC,MAIN,AB01,MAIN AB01,_B15,01 Surgical irrigation or suction handpieces or cannulas,Active,Room 2
000000000000416302,MDS251504LF,MDS251504LF,SPONGE LAP ABS PREWASHED DELINTED XRAY DETECTABLE 4X18IN,MEDLINE INDUSTRIES INC,MAIN,AB01,MAIN AB01,_B20,06 Laparotomy or x-ray detectable surgical specialty sponge,Active,Room 2
000000000000414120,MDS251518LF,MDS251518LF,SPONGE LAP 18X18IN STER,MEDLINE INDUSTRIES INC,MAIN,AB01,MAIN AB01,_B25,06 Laparotomy or x-ray detectable surgical specialty sponge,Active,Room 2
000000000000475200,L1836-04P01C-1,L183604P01C1,SPONGE LAP XRAY RADIO FREQ DETECTABLE 18X36IN LF STER DISP,MEDLINE INDUSTRIES INC,MAIN,AB01,MAIN AB01,_B30,06 Laparotomy or x-ray detectable surgical specialty sponge,Active,Room 2
000000000001003471,ITB100,ITB100,DRAPE INTRATEMP THERMABASIN LF STER,MEDLINE INDUSTRIES INC,MAIN,AB01,MAIN AB01,_B35,15 Surgical equipment covers,Active,Room 2
000000000000268184,5322PV,5322PV,KT PT WILSON PLUS 5222PV,MIZUHO ORTHOPEDIC SYSTEMS INC,MAIN,AB01,MAIN AB01,_C05,11 Operating room patient positioning devices,Active,Room 2
000000000001004089,DYNJE1001,DYNJE1001,BG COUNTER SPONGE SURG LF BLU,MEDLINE INDUSTRIES INC,MAIN,AB01,MAIN AB01,_C10,23 Surgical sharps or sponge counters,Active,Room 2
000000000000572464,5808PV,5808PV,KT PT CARE JACKSON SPNL SURG TBL SHEARGUARD,MIZUHO ORTHOPEDIC SYSTEMS INC,MAIN,AB01,MAIN AB01,_C15,12 Operating room patient procedure tables,Active,Room 2
000000000001027194,OR212,OR212,CNSTR SUCT FLU MGMT PLST RIGID SHUT OFF VLV 1200ML,MEDLINE INDUSTRIES INC,MAIN,AB01,MAIN AB01,_D05,21 Medical or surgical suction containers,Active,Room 2
000000000001027196,OR230,OR230,CNSTR SUCT FLU MGMT PLST RIGID SHUT OFF VLV 3000ML,MEDLINE INDUSTRIES INC,MAIN,AB01,MAIN AB01,_D10,21 Medical or surgical suction containers,Active,Room 2
000000000000425626,300P40,300P40,PROT ULNAR NERVE,MEDLINE INDUSTRIES INC,MAIN,AB01,MAIN AB01,_D15,09 Shoulder orthopedic softgoods,Active,Room 2
000000000001029012,7209824,7209824,KT CNSTR HYST FLU MGMT N/S DISP,MEDLINE INDUSTRIES INC,MAIN,AB01,MAIN AB01,_E05,12 Endoscopic fluid management systems or access,Active,Room 2
000000000001939451,NON081344,NON081344,CRADLE ARM POSITIONER 3X5X24IN,MEDLINE INDUSTRIES INC,MAIN,AB01,MAIN AB01,_E05,11 Infant positioning cradles,Active,Room 2
000000000000579466,FG200,FG200,SLV CMPRSN FT FLOWTRON LRG WMN SZ 9.5 OR ABV MEN SZ 7.5,MEDLINE INDUSTRIES INC,MAIN,AB01,MAIN AB01,_E15,02 Vascular or compression socks,Active,Room 2
000000000000581921,L501-M,L501M,GARMENT COMPRSN CALF FLOWTRON 17IN,MEDLINE INDUSTRIES INC,MAIN,AB01,MAIN AB01,_E20,02 Vascular or compression socks,Active,Room 2
000000000000009112,DVT60L,DVT60L,SLV CMPRSN BARIATRIC CALF FLOWTRON PUMP XL 28IN LF N/S REUS,MEDLINE INDUSTRIES INC,MAIN,AB01,MAIN AB01,_E25,02 Vascular or compression socks,Active,Room 2
000000000000537921,88761,88761,PK SURG UNIV PK I SGL USE STER,MEDLINE INDUSTRIES INC,MAIN,AB02,MAIN AB02,_A05,14 Surgical custom or specialty procedure packs,Active,Room 2
000000000000227811,89204,89204,DRAPE SURG LITHOTOMY POUCH FEN LEGNS 112X63X131IN STER,MEDLINE INDUSTRIES INC,MAIN,AB02,MAIN AB02,_A10,01 Adult Surgical drapes,Active,Room 2
000000000000219064,89291,89291,DRAPE SURG ORTHO BILAT LIMB FEN TB HLDR 76X120IN STER,MEDLINE INDUSTRIES INC,MAIN,AB02,MAIN AB02,_A15,01 Adult Surgical drapes,Active,Room 2
000000000000129342,89066,89066,DRAPE SURG ORTHO SHLDR ARTHRO CNTRL PLUS 172X100IN STER,MEDLINE INDUSTRIES INC,MAIN,AB02,MAIN AB02,_A20,01 Adult Surgical drapes,Active,Room 2
000000000000371280,89219,89219,DRAPE LAP PELV W/FLU COLL POUCH SMS LF 30X112X124IN STER,MEDLINE INDUSTRIES INC,MAIN,AB02,MAIN AB02,_B05,01 Adult Surgical drapes,Active,Room 2
000000000000088208,89016,89016,DRAPE SURG ORTHO LWR EXTR CIRC FENESTRATION 108X80X124IN,MEDLINE INDUSTRIES INC,MAIN,AB02,MAIN AB02,_B10,01 Adult Surgical drapes,Active,Room 2
000000000000498052,89601,89601,CVR STD MAYO STAND STD TELESCOPIC FOLD 23X54IN REG STER,MEDLINE INDUSTRIES INC,MAIN,AB02,MAIN AB02,_B15,01 Adult Surgical drapes,Active,Room 2
000000000000030571,89415,89415,DRAPE SURG UNDER BUTTOCK ABS PD SCREEN SUCT PRT 40X44IN STER,MEDLINE INDUSTRIES INC,MAIN,AB02,MAIN AB02,_C05,01 Adult Surgical drapes,Active,Room 2
000000000000005413,89408,89408,DRAPE SURG LEGGING SMS FABRIC FLU COLL POUCH 31X48IN,MEDLINE INDUSTRIES INC,MAIN,AB02,MAIN AB02,_C10,01 Adult Surgical drapes,Active,Room 2
000000000000231013,89233,89233,DRAPE SURG LAP/CHOLE ABD FEN POCKETS 100X76X120IN STER,MEDLINE INDUSTRIES INC,MAIN,AB02,MAIN AB02,_C15,01 Adult Surgical drapes,Active,Room 2
000000000001036270,47622,47622,DRAPE SURG SHEET LRG 76X55IN,MEDLINE INDUSTRIES INC,MAIN,AB02,MAIN AB02,_C20,01 Adult Surgical drapes,Active,Room 2
000000000001036278,47630,47630,DRAPE SURG XL 76X96IN INDIVIDUALLY WRAPPED STER 24/CA,MEDLINE INDUSTRIES INC,MAIN,AB02,MAIN AB02,_C25,01 Adult Surgical drapes,Active,Room 2
000000000000212308,89331,89331,DRAPE SURG ORTHO ANCLY SPLIT/FEN POLY 60X70IN STER,MEDLINE INDUSTRIES INC,MAIN,AB02,MAIN AB02,_D05,01 Adult Surgical drapes,Active,Room 2
000000000000146546,89301,89301,DRAPE SURIGICAL UNIV U/SPLIT 4X40IN SPLIT 76X120IN STER,MEDLINE INDUSTRIES INC,MAIN,AB02,MAIN AB02,_D10,01 Adult Surgical drapes,Active,Room 2
000000000000152922,89281,89281,DRAPE SURG LAP GEN TRANSV FEN TB HLDR 100X72X120IN STER,MEDLINE INDUSTRIES INC,MAIN,AB02,MAIN AB02,_D15,01 Adult Surgical drapes,Active,Room 2
000000000000508475,89221,89221,DRAPE SURG LAP/SPINE GEN RECT FEN ARMBRD 102X76X120IN STER,MEDLINE INDUSTRIES INC,MAIN,AB02,MAIN AB02,_D20,01 Adult Surgical drapes,Active,Room 2
000000000000446596,89548,89548,DRAPE SURG CYSTO T-DRAPE SCREEN CNTRL PLUS 62X40X100IN STER,MEDLINE INDUSTRIES INC,MAIN,AB02,MAIN AB02,_E05,01 Adult Surgical drapes,Active,Room 2
000000000000576308,42301-02,4230102,CVR STD BCK TBL FAN FOLD 44X88IN STER,MEDLINE INDUSTRIES INC,MAIN,AB02,MAIN AB02,_E10,01 Medical equipment covers,Active,Room 2
000000000000599038,29221,29221,DRAPE 4X12IN RECT 12X7IN PCH TB HLDR CNTRL PLUS 112X99X138IN,MEDLINE INDUSTRIES INC,MAIN,AB02,MAIN AB02,_E15,01 Adult Surgical drapes,Active,Room 2
000000000000106879,89062,89062,DRAPE SURG CRANI NEURO FEN POUCH SUCT PORT 22X74X134IN,MEDLINE INDUSTRIES INC,MAIN,AC01,MAIN AC01,_A05,01 Adult Surgical drapes,Active,Room 2
000000000000547493,89241,89241,DRAPE SURG PEDI LAP 3X8IN RECT FEN60X108IN STER,MEDLINE INDUSTRIES INC,MAIN,AC01,MAIN AC01,_A10,01 Adult Surgical drapes,Active,Room 2
000000000001012635,29236,29236,DRAPE 18X18IN SQ TB HLDR POLY POUCHE CNTRL PLUS 118X92X124IN,MEDLINE INDUSTRIES INC,MAIN,AC01,MAIN AC01,_B05,01 Adult Surgical drapes,Active,Room 2
000000000000047075,89349,89349,DRAPE SURG ORTHO HIP FEN FLU COLL HANDIBIN 116X88X136IN STER,MEDLINE INDUSTRIES INC,MAIN,AC01,MAIN AC01,_B10,01 Adult Surgical drapes,Active,Room 2
000000000000202437,89258,89258,DRAPE SURG THYROID FEN INST PD TB HLDR 100X72X124IN STER,MEDLINE INDUSTRIES INC,MAIN,AC01,MAIN AC01,_B15,01 Adult Surgical drapes,Active,Room 2
000000000000576163,41733,41733,GOWN SURG BREATHABLE HP AERO BLU PERFRM LRG STER 32/CA,MEDLINE INDUSTRIES INC,MAIN,AC01,MAIN AC01,_C05,02 Single-use Surgical gowns,Active,Room 2
000000000000581525,0408-800-100,0408800100,HOOD PERSONAL PROT W/PEELAWAY LENS FLYTE,STRYKER SALES CORPORATION,MAIN,AC01,MAIN AC01,_C10,07 Surgical isolation suit or helmets or shield,Active,Room 2
000000000000576164,41734,41734,GOWN SURG BREATHABLE HP AERO BLU PERFRM XL STER 30/CA,MEDLINE INDUSTRIES INC,MAIN,AC01,MAIN AC01,_D05,02 Single-use Surgical gowns,Active,Room 2
000000000002096672,48576,48576,GOWN SURG AERO CHROME CREW PERFRM W/TOWEL X-LONG XXL,MEDLINE INDUSTRIES INC,MAIN,AC01,MAIN AC01,_E10,02 Single-use Surgical gowns,Active,Room 2
000000000002096665,48573,48573,GOWN SURG AERO CHROME CREW PERFRM W/TOWEL XXXL,MEDLINE INDUSTRIES INC,MAIN,AC01,MAIN AC01,_E15,02 Single-use Surgical gowns,Active,Room 2
000000000002096674,48575,48575,GOWN SURG AERO CHROME CREW PERFRM W/TOWEL X-LONG XL,MEDLINE INDUSTRIES INC,MAIN,AC01,MAIN AC01,_E20,02 Single-use Surgical gowns,Active,Room 2
000000000001035473,89-10257,8910257,PK EXTR CHIPRE - PRESENCE ST JOSEPH HOSP CHICAGO,MEDLINE INDUSTRIES INC,MAIN,AC03,MAIN AC03,_A05,14 Surgical custom or specialty procedure packs,Active,Room 2
000000000001035471,89-10247,8910247,PK ACL ADD-ON CHIPRE - PRESENCE ST JOSEPH HOSP CHICAGO,MEDLINE INDUSTRIES INC,MAIN,AC03,MAIN AC03,_A10,14 Surgical custom or specialty procedure packs,Active,Room 2
000000000001035474,89-10252,8910252,PK ENT CHIPRE - PRESENCE ST JOSEPH HOSP CHICAGO,MEDLINE INDUSTRIES INC,MAIN,AC03,MAIN AC03,_A15,14 Surgical custom or specialty procedure packs,Active,Room 2
000000000001035630,89-10267,8910267,PK TOT JOINT CHIPRE - PRESENCE SAINT JOSEPH HOSP CHICAGO,MEDLINE INDUSTRIES INC,MAIN,AC03,MAIN AC03,_B05,14 Surgical custom or specialty procedure packs,Active,Room 2
000000000001040341,89-10254,8910254,PK CUST ARTHROSCOPYCHIPRE PRESENCE ST JOSEPH HOSP CHICAGO,MEDLINE INDUSTRIES INC,MAIN,AC03,MAIN AC03,_B10,14 Surgical custom or specialty procedure packs,Active,Room 2
000000000001040357,89-10260,8910260,PK CUST MINORCHIPRE PRESENCE ST JOSEPH HOSP CHICAGO,MEDLINE INDUSTRIES INC,MAIN,AC03,MAIN AC03,_C05,14 Surgical custom or specialty procedure packs,Active,Room 2
000000000001935972,89-10854,8910854,PK BRONCHOSCOPY-CHIPRE - ASCENSION ST JOSEPH CHICAGO,MEDLINE INDUSTRIES INC,MAIN,AC05,MAIN AC05,_A05,14 Surgical custom or specialty procedure packs,Active,Room 2
000000000001040346,89-10256,8910256,PK CUST LAMINECTOMYCHIPRE PRESENCE ST JOSEPH HOSP CHICAGO,MEDLINE INDUSTRIES INC,MAIN,AC05,MAIN AC05,_A10,14 Surgical custom or specialty procedure packs,Active,Room 2
000000000000473125,CFP,CFP,PK PROC CATH CV CLOSUREFAST W/O INTRO SHEATH PEEL POUCH STER,MEDTRONIC USA INC,MAIN,AC05,MAIN AC05,_B05,14 Surgical custom or specialty procedure packs,Active,Room 2
000000000001035475,89-10359,8910359,PK CYSTO CHIPRE - PRESENCE ST JOSEPH HOSP CHICAGO,MEDLINE INDUSTRIES INC,MAIN,AC05,MAIN AC05,_C05,14 Surgical custom or specialty procedure packs,Active,Room 2
000000000000413527,6650EZ,6650EZ,DRAPE INCISE ANTIMICR IOBAN II 60X45CM LF STER,MEDLINE INDUSTRIES INC,MAIN,AD02,MAIN AD02,_A05,31 Surgical transparent incise drapes or instrument pouches,Active,Room 2
000000000000034539,6651EZ,6651EZ,DRAPE INCISE ANTIMICR IOBAN II 60X85CM LF STER,MEDLINE INDUSTRIES INC,MAIN,AD02,MAIN AD02,_A10,31 Surgical transparent incise drapes or instrument pouches,Active,Room 2
000000000000104632,6617,6617,DRAPE ISOL W/INCISE FLM AND POUCH IOBAN II 320X213CM LF STER,MEDLINE INDUSTRIES INC,MAIN,AD02,MAIN AD02,_A15,31 Surgical transparent incise drapes or instrument pouches,Active,Room 2
000000000000202409,1000,1000,DRAPE TOWEL PLST STERI-DRAPE ADH STRIP 17X11IN CLR,MEDLINE INDUSTRIES INC,MAIN,AD02,MAIN AD02,_A20,01 Adult Surgical drapes,Active,Room 2
000000000000062137,1015,1015,DRAPE U W/ADH SPLIT STERI-DRAPE PLST 120X130CM CLR STER,MEDLINE INDUSTRIES INC,MAIN,AD02,MAIN AD02,_A25,01 Adult Surgical drapes,Active,Room 2
000000000000078525,1016,1016,POUCH IRRIG W/ADH STRIP EXIT PORT AND SCREEN 50X60CM STER,MEDLINE INDUSTRIES INC,MAIN,AD02,MAIN AD02,_A30,31 Surgical transparent incise drapes or instrument pouches,Active,Room 2
000000000000123905,1018,1018,POUCH INST W/ADH STRPS AND COMPARTMENTS STERI-DRAPE 18X30CM,MEDLINE INDUSTRIES INC,MAIN,AD02,MAIN AD02,_A35,31 Surgical transparent incise drapes or instrument pouches,Active,Room 2
000000000000092733,1020,1020,DRAPE SURG W/ADH APT STERI-DRAPE 40X40CM SML STER,MEDLINE INDUSTRIES INC,MAIN,AD02,MAIN AD02,_A40,31 Surgical transparent incise drapes or instrument pouches,Active,Room 2
000000000000365832,1051,1051,DRAPE INCISE STERI-DRAPE 60X85CM STER,MEDLINE INDUSTRIES INC,MAIN,AD02,MAIN AD02,_A45,31 Surgical transparent incise drapes or instrument pouches,Active,Room 2
000000000000194547,1061,1061,DRAPE SUGICAL W/INCISE FLM AND POUCH 130X130CM MED STER,MEDLINE INDUSTRIES INC,MAIN,AD02,MAIN AD02,_A50,31 Surgical transparent incise drapes or instrument pouches,Active,Room 2
000000000000047678,4951,4951,DRAPE EQUIP C ARM LF 27IN WID 70IN LGTH,MEDLINE INDUSTRIES INC,MAIN,AD02,MAIN AD02,_B05,15 Surgical equipment covers,Active,Room 2
000000000000515796,8888M,8888M,DRAPE C-ARM MINI LF REUS N/S MICROTEK 54X78IN,MEDLINE INDUSTRIES INC,MAIN,AD02,MAIN AD02,_B10,15 Surgical equipment covers,Active,Room 2
000000000000498820,3652CL,3652CL,CVR EQUIP DRAPE MSCP CRV LENS 150 IN LENX50 IN WD,MEDLINE INDUSTRIES INC,MAIN,AD02,MAIN AD02,_B15,15 Surgical equipment covers,Active,Room 2
000000000000542443,3818,3818,DRAPE EQUIP SEWN ELAS LF 60IN CIRC,MEDLINE INDUSTRIES INC,MAIN,AD02,MAIN AD02,_B20,15 Surgical equipment covers,Active,Room 2
000000000001024820,5523,5523,DRAPE SURG PE C-ARMOR LF CLR STER DISP 42X74IN,MEDLINE INDUSTRIES INC,MAIN,AD02,MAIN AD02,_B25,01 Adult Surgical drapes,Active,Room 2
000000000000507308,63620RT,63620RT,BG BANDED W/RUBBERBAND AND TAPE MICROTEK 36X20IN,MEDLINE INDUSTRIES INC,MAIN,AD02,MAIN AD02,_B30,15 Surgical equipment covers,Active,Room 2
000000000001023264,01-0020,010020,CVR WAND BLAIR-PORT RF ASSURE DETECT SYS CLR STER DISP,MEDLINE INDUSTRIES INC,MAIN,AD02,MAIN AD02,_C05,15 Surgical equipment covers,Active,Room 2
000000000000058393,89791,89791,SLV SURG EVOLUTION 4 SMS 6X23.5IN ONE SZ STER,MEDLINE INDUSTRIES INC,MAIN,AD02,MAIN AD02,_C10,02 Single-use Surgical gowns,Active,Room 2
000000000000423418,MDT2168204,MDT2168204,TOWEL OR 17X27IN 4PK BL STER DISP,MEDLINE INDUSTRIES INC,MAIN,AD02,MAIN AD02,_C15,04 Surgical towels,Active,Room 2
000000000000493222,AR-1644,AR1644,KT TRIMANE BEACH CHAIR ORDER IN MULTIPLES OF 6,ARTHREX INC,MAIN,AD02,MAIN AD02,_D05,08 Orthopedic traction hardware or weights,Active,Room 2
000000000000465212,12-401,12401,WRAP TRACTION ARM SUPPORT LARGE DISPOSABLE,MCCONNELL ORTHOPEDIC MFG INC,MAIN,AD02,MAIN AD02,_D10,01 Arm traction supplies,Active,Room 2
000000000000163443,AR-1606V,AR1606V,SLV TRACTION SHLDR VELCRO STRAP STAR COBAN STER,ARTHREX INC,MAIN,AD02,MAIN AD02,_D15,09 Orthopedic traction softgoods for general use,Active,Room 2
000000000001005325,BSTN,BSTN,STRAP TBL RSTR SURG ABD DISP,MEDLINE INDUSTRIES INC,MAIN,AD02,MAIN AD02,_E05,08 Surgical cleanup or room turnover pack or kit,Active,Room 2
000000000001034987,DYND5540XL,DYND5540XL,CVR TBL CONTAINMENT FITD XL,MEDLINE INDUSTRIES INC,MAIN,AD02,MAIN AD02,_E10,14 Work surface protection covers,Active,Room 2
000000000001031768,ULEZ200,ULEZ200,CLNR ULTRA ENZYME INTELLICART 1GAL,ZIMMER US INC,MANI,AA01,MANI AA01,_A05,04 Instrument cleaners or detergents,Active,Manifold Room - New SPD Area
000000000000571502,30966,30966,BLEACH GERMICIDAL CLOROX 121 OZ,MEDLINE INDUSTRIES INC,MANI,AA01,MANI AA01,_B05,07 Bleaches,Active,Manifold Room - New SPD Area
000000000001034558,00-5140-201-00,00514020100,MANIFOLD HI FLOW SGL USE,ZIMMER US INC,MANI,AA01,MANI AA01,_C05,24 Surgical smoke evacuators,Active,Manifold Room - New SPD Area
000000000001031812,AEVS35302,AEVS35302,FLTR ULTRA LOW PARTICULATE AIR PLUMEGUARD,ZIMMER US INC,MANI,AA01,MANI AA01,_D05,16 Endoscopic insufflation filters,Active,Manifold Room - New SPD Area
000000000000487861,6855,6855,KT PT CARE FOR HANA PROFX SYSTEMS FOAM DONUT,MIZUHO ORTHOPEDIC SYSTEMS INC,ORTHO,AA01,ORTHO AA01,_A10,12 Operating room patient procedure tables,Active,GI Supply Room 
000000000000590797,NON081647,NON081647,KT POSTN SCHLEIN FOAM PUR LTX,MEDLINE INDUSTRIES INC,ORTHO,AA01,ORTHO AA01,_A15,11 Operating room patient positioning devices,Active,GI Supply Room 
000000000001131996,72205286,72205286,SYS POSITIONING HIP POSTLESS THE PNK HIP KT,SMITH & NEPHEW INC ENDOSCOPY,ORTHO,AA01,ORTHO AA01,_B05,11 Operating room patient positioning devices,Active,GI Supply Room 
000000000000227719,NON081449,NON081449,PILLOW ABDUCT W/STRAP MED,MEDLINE INDUSTRIES INC,ORTHO,AA01,ORTHO AA01,_B10,02 Hip orthopedic softgoods,Active,GI Supply Room 
000000000001962430,780-420,780420,PD BCK PT POSITIONING SYS SURGY PD NON-SLIP N/S DISP 36IN,US SURGITECH INC,ORTHO,AA01,ORTHO AA01,_C05,11 Operating room patient positioning devices,Active,GI Supply Room 
000000000000588927,5937DZ,5937DZ,LINER POSTN BOOT UNIV DISP,MIZUHO ORTHOPEDIC SYSTEMS INC,ORTHO,AA01,ORTHO AA01,_C10,04 Cast or splint stockinet or liners,Active,GI Supply Room 
000000000000536637,NON082442,NON082442,PAD OPERATING ROOM FOAM 20X72X2IN,MEDLINE INDUSTRIES INC,ORTHO,AA01,ORTHO AA01,_D05,11 Operating room patient positioning devices,Active,GI Supply Room 
000000000001025603,T835NS,T835NS,UNIT COLD THER COMBO COOLJET N/S W/KNEE SHLDR BLKT,MEDLINE INDUSTRIES INC,ORTHO,AA02,ORTHO AA02,_A05,06 Therapeutic heating or cooling blankets or drapes,Active,GI Supply Room 
000000000001004696,ASC3C-01D,ASC3C01D,KT IC SYS FOR ASCENSION,MEDLINE INDUSTRIES INC,ORTHO,AA02,ORTHO AA02,_A10,08 Surgical cleanup or room turnover pack or kit,Active,GI Supply Room 
000000000000598429,74002Q,74002Q,SPLINT RL FELT QK STEP DBL-SD SCOTCHCAST 2INX15FT,MEDLINE INDUSTRIES INC,ORTHO,AA02,ORTHO AA02,_B05,02 Cast or splint padding materials,Active,GI Supply Room 
000000000000598431,74003Q,74003Q,SPLINT RL FELT DBL-SD SCOTCHCAST QK STEP 3X15IN,MEDLINE INDUSTRIES INC,ORTHO,AA02,ORTHO AA02,_B10,02 Cast or splint padding materials,Active,GI Supply Room 
000000000000598433,74004Q,74004Q,SPLINT RL FELT DBL-SD SCOTCHCAST QK STEP 4X15IN,MEDLINE INDUSTRIES INC,ORTHO,AA02,ORTHO AA02,_B15,02 Cast or splint padding materials,Active,GI Supply Room 
000000000000598434,74005Q,74005Q,SPLINT RL FELT DBL-SD SCOTCHCAST QK STEP 5X15IN,MEDLINE INDUSTRIES INC,ORTHO,AA02,ORTHO AA02,_B20,02 Cast or splint padding materials,Active,GI Supply Room 
000000000000425697,503S10,503S10,PD SHLDR ABDUCT DEVICE SM,MEDLINE INDUSTRIES INC,ORTHO,AA02,ORTHO AA02,_B25,09 Shoulder orthopedic softgoods,Active,GI Supply Room 
000000000000425545,504S10,504S10,PD SHLDR ABDUCT DEVICE MD,MEDLINE INDUSTRIES INC,ORTHO,AA02,ORTHO AA02,_B30,09 Shoulder orthopedic softgoods,Active,GI Supply Room 
000000000000425701,505S10,505S10,PD SHLDR ABDUCT DEVICE LG,MEDLINE INDUSTRIES INC,ORTHO,AA02,ORTHO AA02,_B35,09 Shoulder orthopedic softgoods,Active,GI Supply Room 
000000000000172998,5345,5345,KT PT CARE ULTRA SHLDR POSTN,MIZUHO ORTHOPEDIC SYSTEMS INC,ORTHO,AA02,ORTHO AA02,_B40,12 Operating room patient procedure tables,Active,GI Supply Room 
000000000002096484,NON6027,NON6027,BNDG CTN ABS LF N/S 1LB,MEDLINE INDUSTRIES INC,ORTHO,AA02,ORTHO AA02,_C05,01 Cotton ball or fiber,Active,GI Supply Room 
000000000000502663,7209457,7209457,HLDR LEG INSR ENDO CRUCIATE RECON FOAM NON LTX BLU N/S DISP,SMITH & NEPHEW INC ENDOSCOPY,ORTHO,AA02,ORTHO AA02,_C10,11 Operating room patient positioning devices,Active,GI Supply Room 
000000000000397162,9084,9084,PD CAST CTN HAND TEARABLE SPECIALIST 100 4INX4YD LF,MEDLINE INDUSTRIES INC,ORTHO,AA02,ORTHO AA02,_C12,02 Cast or splint padding materials,Active,GI Supply Room 
000000000000401326,9083,9083,PD CAST CTN HAND TEARABLE SPECIALIST 100 3INX4YD LF,MEDLINE INDUSTRIES INC,ORTHO,AA02,ORTHO AA02,_C13,02 Cast or splint padding materials,Active,GI Supply Room 
000000000000515857,7345801,7345801,TAPE CASTING FBGLS SMTH SRFCE DELTA-LITE PLUS 2INX4YD LF WHT,MEDLINE INDUSTRIES INC,ORTHO,AA02,ORTHO AA02,_D05,05 Orthopedic casting rolls or tapes,Active,GI Supply Room 
000000000000520514,7345802,7345802,TAPE CASTING FBGLS SMTH SRFCE DELTA-LITE PLUS 3INX4YD LF WHT,MEDLINE INDUSTRIES INC,ORTHO,AA02,ORTHO AA02,_D10,05 Orthopedic casting rolls or tapes,Active,GI Supply Room 
000000000000007245,7345803,7345803,TAPE CASTING FBGLS SMTH SRFCE DELTA-LITE PLUS 4INX4YD LF WHT,MEDLINE INDUSTRIES INC,ORTHO,AA02,ORTHO AA02,_D15,05 Orthopedic casting rolls or tapes,Active,GI Supply Room 
